Clump_thickness,Unif_Cell_Size,Unif_Cell_Shape,Marginal_Adhesion,Single_Cell_Size,Bare_Nuclei,Bland_Chromatine,Normal_Nucleoli,Mitoses,type
4.681837447161289,1.396283407417306,4.5501617940245715,2.7748892962567138,1.8898522870690768,3.1484597385880972,-0.5174222311220094,8.791845072609004,-0.6749784307096423,malign
7.1261120137962966,5.716697030871871,3.828062816006801,3.673389902631708,2.33260918220128,9.606623323047543,3.2008146566648685,-0.8989860036211086,3.4039978086256024,malign
0.222946804839518,1.8100055461844553,0.6481267472060601,0.26378338445411,5.7636431459049815,2.6869566350100724,3.0349406720893732,4.963512028772371,4.797308636652025,benign
6.571212897626031,-0.036181935997110504,4.112705839745274,3.20774779950016,-0.6105449939382335,-2.431547260408233,1.1844111546294005,2.608334972153273,-2.454769242865227,benign
7.759321859892479,-0.7363305098734072,2.813134807833788,-2.717600888701167,4.920760194625195,5.195619330656786,3.1084645952944983,8.519771502051718,-0.38163177481692623,benign
4.579408423053923,3.1284438106200225,0.4673567594168526,3.5461000865060806,5.121743473287384,3.9889629702961926,4.020829521926968,6.766103614001871,-0.8693255281144421,benign
7.030466676167981,4.305318787987925,3.1433457081978373,4.667343891179529,0.3062055652318607,-2.6145719203212057,3.3654993141825438,2.089381208095532,0.03830428929799656,benign
-0.408388544772436,4.451331996340215,-0.9927403561825305,-1.1473515550722158,2.9105336225536202,9.317218666956101,3.4484701008481404,2.141828161888521,1.7729150225093293,benign
3.815529471864578,6.404846834982239,1.8615060861065467,1.1124537268330865,1.258661109315273,3.8795121937992008,4.585618855917431,3.3189769165823613,1.3865667989292536,benign
4.736467035092369,1.626817324855872,6.8755603835849834,2.949337230842497,3.7232770270725855,6.986865728549048,3.7868471693614274,2.078040463901282,2.597722704272724,benign
3.997941850001295,2.2940965360667755,1.8182272904409478,2.5276998433599447,0.22306899776154987,-1.335644643878454,1.670572930031014,-0.08146843243355573,-0.09049724182592112,benign
2.516615349609215,3.9710326122948048,1.0208355422308006,-0.8886525376795045,3.349939723179347,6.183765731446602,2.2515343641865675,3.0977599978483217,-0.24733261519268446,malign
-1.1181243285584768,-2.1856639264438997,2.3452499105530342,2.019117390270647,-1.3385345135594875,2.5263610271879933,2.483505267110025,2.865622410598915,0.7390573430649663,malign
7.544171868633143,5.665885948492369,-9.401069407421584,3.493697769184701,2.188328679202898,3.9249847051578075,-1.0295709914254245,3.8536036211662785,0.4154609380715899,benign
2.5850034728406643,1.0554773896120695,2.2940602125451712,1.375311113468052,3.6223482159160825,0.19856098110075093,1.4054519873489444,6.038102949567277,1.8925002730026521,benign
8.087440727554993,-2.318249699373536,3.4544512690725266,6.721569428223146,0.8476725254858843,0.9696434551129447,2.5470793301940895,6.633259175696082,3.3595755544889543,benign
8.111404868307242,3.4079013656393204,4.009382550540378,8.362260401562253,4.804350472508917,2.0775118361801734,6.8282344646161865,-1.2400012281769963,-0.02049323291940186,benign
-1.4839720263014553,3.818980645684091,1.2301074401354544,3.510824230191518,1.2671371449047164,1.3518040867801433,4.838638955594705,-5.598087138187845,0.370168004209686,benign
4.69938271496906,0.9938062793735714,-0.40882144785413344,1.4189420722284334,1.3639473873930834,7.511113740075007,2.953118764686768,1.4272745694376994,3.3933341335601943,malign
5.009298899246506,1.73452725973466,0.03855502764391883,-1.7368974968641542,-0.6060465070130099,0.972119520830661,6.63907988464215,4.565644287449904,-0.37948813430986506,benign
6.064338089563424,10.971531194889053,3.105823268722341,4.433205282481512,1.6874907994845643,2.7912204227243027,2.4400021715977567,5.42176333719407,1.683153707862954,malign
0.7408998282082209,1.4055673874138335,-3.219915520554525,4.97081745865656,0.45125303260230787,-0.5179812084253919,3.0409095133673025,1.0535436136152305,1.376245772037728,malign
5.427442348953345,2.1321531841877,6.269263828597882,4.606771345918643,-1.1556509943640805,9.608320672207828,4.823738305095986,2.8067645006864788,1.6015805540034123,malign
2.0378994102411916,3.4695740587873414,2.9013827207472245,1.9370743806842112,4.19398850459947,-4.161142728950096,4.73572018505404,1.3494919530446952,3.703678501212393,benign
5.901916844165544,3.3901029668897205,3.415046333232217,-4.343128812197078,3.343850790209544,1.7899251016888114,2.2358053557672584,2.3912035902509685,1.3938209011300269,benign
3.7868567212194035,-2.22947457621362,7.531512340244321,2.999127505063931,2.3244691279136003,0.9327506562222458,3.4407426915337394,5.912120162346341,-0.7669368032190889,malign
4.063669715512012,-1.3855830888603733,4.375292341349196,1.958021822024167,-0.4170406718624937,0.9923660152844607,7.21520966015774,4.611498018407576,1.0460646731095222,benign
5.726308086896866,1.2631085480563544,0.2889630833740515,3.686613974110169,3.0689765798833384,7.804697099092613,0.7743906132079541,6.244581335305899,2.26031490366561,benign
1.775704198618416,-2.6927978681733857,0.5796928261352043,2.6709019233832256,0.749604589975337,3.577099696890669,6.87591342127333,5.4209962021194436,0.7183185555817135,benign
-1.8340426647243189,1.1520509970159234,0.5035837026229197,0.3722197919475976,4.961899089191725,-0.006409192070957026,4.608481128449409,4.449061692345216,4.416505160803929,benign
-0.8479165316119812,-4.221685000169897,2.4338148041794567,2.940454175636361,0.8447294233058285,9.701004900632114,5.140278615460541,4.922769061400073,2.7703252175583075,benign
7.213027927542198,3.3092729529826697,0.7889441048678196,3.5113139691112143,4.672880866934386,0.5790307914010442,2.8226204686483407,3.7650958797477676,0.679333242085048,malign
